,0.002,0.046,G,14.5,1.8,0.5,98,,
,-0.020,13.317,G,14.7,1.3,1.1,168,,
,0.009,-13.454,G,13.8,1.5,1.0,82,,
,0.008,-2.621,G,13.8,2.4,0.7,66,,
,0.028,13.532,G,14.1,1.7,0.8,56,,
,0.041,12.742,G,15.8,0.8,0.5,84,,
,0.008,-0.138,G,13.2,1.4,1.0,148,,
,-0.000,-11.283,G,14.2,0.6,0.5,65,,
,0.001,-11.979,G,15.6,0.8,0.2,78,,
,0.029,4.791,G,15.9,0.5,0.3,25,,
,0.005,-9.912,G,15.1,2.0,0.5,35,,
,0.015,13.209,G,15.6,0.9,0.3,75,,
,0.026,-8.185,G,14.4,1.6,1.2,177,,
,0.009,-5.879,G,15.1,0.7,0.3,34,,
,0.058,41.039,G,13.8,1.5,1.2,16,,
,0.002,-16.619,G,15.1,0.8,0.7,42,,
,-0.013,-32.384,G,14.1,1.1,0.6,143,,
,0.046,8.182,G,15.0,0.9,0.6,130,,
,0.028,13.725,G,14.8,1.0,0.9,158,,
,0.022,27.048,G,16.0,0.8,0.7,55,,
,0.005,-0.034,G,15.4,2.0,1.8,80,,
2,0.012,-39.006,G,15.5,0.6,0.4,87,,
,0.019,12.010,G,15.1,0.7,0.3,162,,
,0.021,0.087,G,14.3,1.1,0.7,154,,
,0.008,1.544,G,15.5,0.3,0.3,100,,
,-0.001,-2.950,G,15.2,0.7,0.3,158,,
,0.020,20.781,G,14.3,0.4,0.3,35,,
,0.002,-20.772,G,16.0,0.7,0.4,23,,
,0.010,1.271,G,14.7,0.5,0.5,11,,
,0.031,11.698,G,14.0,1.4,0.8,35,,
,0.018,26.132,G,11.2,4.2,4.0,75,,
1,0.024,-36.642,G,14.5,0.9,0.6,152,,
1,0.010,-9.230,G,15.5,1.2,0.7,20,,
,0.015,9.631,G,15.3,0.7,0.5,176,,
,-0.008,-17.035,G,15.0,1.1,0.3,25,,
,0.026,16.785,G,15.4,0.7,0.6,48,,
,-0.006,-14.213,G,14.7,0.9,0.6,45,,
,0.022,29.546,G,14.3,1.0,0.7,147,,
1,-0.009,-31.126,G,15.1,0.9,0.7,178,,
,0.005,-1.644,G,15.0,0.8,0.7,96,,
,0.009,0.110,G,15.3,1.0,0.6,26,,
,0.006,-0.199,G,14.9,0.9,0.7,162,,
,-0.001,-0.060,G,14.9,0.3,0.2,55,,
,0.083,31.395,G,15.7,0.6,0.4,45,,
,0.044,30.667,G,14.3,0.5,0.3,30,,
,0.001,0.021,G,12.7,1.9,1.2,154,,
,0.000,-5.924,G,15.5,1.5,1.2,170,,
,-0.001,0.003,G,15.4,0.7,0.5,130,,
,0.022,5.900,G,15.1,1.5,0.8,170,,
1,0.012,-4.127,G,14.7,2.1,1.7,36,,
,-0.034,-42.898,G,14.7,0.7,0.4,168,,
,-0.015,-0.039,G,16.9,0.5,0.4,28,,
,0.099,41.764,G,15.5,0.7,0.6,60,,
,0.006,0.607,G,15.7,0.7,0.3,136,,
,-0.021,-29.413,G,13.1,1.9,0.7,170,,
,0.027,-26.952,G,15.3,1.0,0.6,68,,
,0.000,0.036,G,15.3,1.2,0.3,126,,
,0.005,-0.141,G,14.1,1.8,1.4,51,,
,0.004,2.200,G,14.7,1.1,0.6,131,,
,0.002,-2.179,G,14.9,1.0,0.7,30,,
,0.018,16.962,G,14.3,1.5,0.5,32,,
1,0.063,41.573,GTrpl,,1.0,,,,
,-0.038,-60.051,G,14.0,1.7,0.6,62,,
,0.019,18.474,G,13.1,1.0,0.9,44,,
,0.028,34.995,G,14.7,2.2,2.2,125,,
,-0.005,-21.557,G,15.2,0.5,0.5,166,,
3,0.044,-16.413,G,17.9,0.7,0.5,5,,
,0.039,42.576,G,11.6,4.3,2.1,14,,
,-0.035,-54.387,G,15.0,1.4,0.4,117,,
1,0.015,-0.055,G,15.4,0.8,0.6,9,,
,0.043,54.458,G,14.9,1.0,0.3,41,,
,0.046,18.929,PN,13.2,0.6,,,,
,-0.010,-20.343,G,15.4,1.2,0.3,129,,
,-0.038,-53.561,G,14.7,1.2,0.5,91,,
,0.046,53.353,G,13.5,1.2,0.7,73,,
,0.012,0.371,G,15.5,1.1,0.8,108,,
,0.002,-0.515,G,15.5,1.5,1.2,106,,
3,0.005,-39.307,GPair,,0.8,,,,
,-0.005,-14.425,G,15.8,0.9,0.7,30,,
,0.054,55.525,G,16.1,0.7,0.6,115,,
,0.009,-0.192,G,14.9,1.3,1.1,177,,
,-0.033,-37.516,G,12.9,1.8,1.2,22,,
,-0.003,-16.397,G,16.2,0.6,0.5,47,,
,0.039,49.572,G,14.7,1.1,0.7,29,,
,0.001,-0.022,G,15.6,0.8,0.6,74,,
,-0.034,-49.576,G,15.5,0.7,0.6,79,,
,0.012,11.475,G,14.5,1.6,0.6,67,,
,0.042,41.422,G,14.2,1.2,0.9,4,,
,-0.003,-0.376,G,14.8,1.0,0.9,30,,
,0.011,0.520,G,12.7,1.5,1.4,25,,
,0.001,-1.321,G,15.7,1.0,1.0,100,,
,0.022,1.750,G,14.6,1.2,0.6,125,,
,0.047,0.140,G,14.8,1.3,0.9,42,,
1,-0.030,-37.855,G,15.5,0.7,0.3,45,,
,0.037,37.892,GPair,,0.8,,,,
,-0.041,-54.671,G,14.9,0.9,0.7,58,,
,0.031,-1.828,G,14.7,1.1,0.5,134,,
1,0.087,55.357,G,15.3,1.1,0.9,99,,
,-0.025,-55.774,G,14.8,1.0,0.9,25,,
,0.025,18.666,G,15.3,0.8,0.4,6,,
2,0.081,-10.728,G,15.6,0.8,0.7,80,,
,-0.004,-7.379,G,15.4,1.1,0.8,101,,
,0.009,-0.266,G,15.2,0.8,0.5,70,,
,0.001,0.054,G,14.6,0.7,0.5,16,,
,0.014,14.917,G,15.1,1.0,0.5,63,,
,0.002,0.074,G,15.0,1.0,0.3,73,,
,0.003,-0.070,G,14.8,0.9,0.9,105,,
,0.005,1.100,G,15.3,1.0,0.5,44,,
1,0.211,75.255,G,11.5,2.3,1.9,58,,
,-0.163,-111.085,G,13.0,2.6,0.8,83,,
,0.041,57.810,Neb,,,,,,
1,-0.006,-20.244,G,14.9,0.8,0.7,176,,
1,0.031,-16.234,G,14.8,1.6,0.6,90,,
,0.024,35.075,Neb,,134.9,,,,
,0.098,46.136,G,9.7,19.8,18.8,0,,
,-0.111,-86.539,G,13.2,1.5,0.7,113,,
,0.023,13.777,G,14.9,0.9,0.5,42,,
