35,0.176,49.886,G,11.6,3.5,1.6,17,,NGC 6207,Her,Sc,22.7
9,-0.174,41.366,G,12.8,2.2,1.6,155,,NGC 6217,UMi,Sbc,22.1
11,0.239,-30.670,GCl,9.9,4.8,,,,NGC 6229,Her,,
5,0.107,-69.705,GCl,7.2,4.2,,,,NGC 6235,Oph,,
48,0.185,-2.587,GCl,7.4,6.6,,,,NGC 6284,Oph,,
2,0.011,2.056,GCl,10.3,5.4,,,,NGC 6287,Oph,,
5,0.084,-3.874,GCl,9.0,4.5,,,,NGC 6293,Oph,,
10,0.072,-2.880,GCl,9.0,3.6,,,,NGC 6304,Oph,,
11,0.035,1.322,GCl,9.0,4.8,,,,NGC 6316,Oph,,
25,0.076,8.553,GCl,10.0,6.6,,,,NGC 6342,Oph,,
12,0.047,-6.766,GCl,11.1,2.7,,,,NGC 6355,Oph,,
,-0.007,8.540,GCl,7.4,5.4,,,,NGC 6356,Oph,,
12,0.096,-5.946,PN,11.4,0.6,,,Little Ghost Nebula,NGC 6369,Oph,,
31,0.155,-0.150,GCl,10.7,4.5,,,,NGC 6401,Oph,,
24,0.105,27.079,GCl,,5.7,,,,NGC 6426,Oph,,
13,0.066,-23.530,GCl,10.1,5.1,,,,NGC 6440,Sgr,,
4,0.006,0.351,PN,11.2,0.6,,,Little Gem,NGC 6445,Sgr,,
5,0.024,-10.203,OCl,8.2,7.2,,,,NGC 6451,Sco,,
62,0.200,7.240,Neb,8.5,28.0,28.0,,Trifid Nebula,NGC 6514,Sgr,,
2,-0.014,14.013,GCl,11.1,4.8,,,,NGC 6517,Oph,,
2,0.026,-18.927,OCl,7.6,5.4,,,,NGC 6520,Sgr,,
1,0.002,-2.148,GCl,9.5,3.9,,,,NGC 6522,Sgr,,
5,0.021,-0.022,GCl,10.7,3.6,,,,NGC 6528,Sgr,,
11,0.022,2.293,GCl,,4.1,,,,NGC 6540,Sgr,,
2,-0.126,94.396,PN,9.0,0.9,,,Cat's Eye Nebula,NGC 6543,Dra,,
,0.146,-91.631,GCl,9.9,6.0,,,,NGC 6544,Sgr,,
8,0.033,-0.910,GCl,9.1,5.4,,,,NGC 6553,Sgr,,
14,0.057,4.280,OCl,8.6,7.8,,,,NGC 6568,Sgr,,
,0.015,-10.200,GCl,9.5,4.5,,,,NGC 6569,Sgr,,
13,0.037,9.690,OCl,10.0,3.6,,,,NGC 6583,Sgr,,
40,0.131,-8.223,GCl,,3.3,,,,NGC 6624,Sgr,,
4,0.033,7.158,PN,11.3,0.3,,,,NGC 6629,Sgr,,
3,0.026,29.711,OCl,4.6,12.0,,,,NGC 6633,Oph,,
4,0.062,-32.004,GCl,9.7,4.2,,,,NGC 6638,Sgr,,
3,0.016,2.020,GCl,10.2,3.9,,,,NGC 6642,Sgr,,
2,0.012,6.592,OCl,8.5,5.4,,,,NGC 6645,Sgr,,
18,0.065,8.663,OCl,7.8,6.0,,,,NGC 6664,Sct,,
47,0.276,-0.484,GCl,8.7,5.7,,,,NGC 6712,Sct,,
42,0.245,12.971,OCl,7.5,6.0,,,,NGC 6755,Aql,,
,0.015,0.440,OCl,10.6,3.6,,,,NGC 6756,Aql,,
24,0.163,1.834,PN,11.4,1.8,,,,NGC 6781,Aql,,
20,0.202,13.721,OCl,8.8,4.5,,,,NGC 6802,Vul,,
15,0.223,-34.414,PN,9.3,0.8,,,Little Gem Nebula,NGC 6818,Sgr,,
4,-0.014,37.453,Cl+N,7.1,6.0,,,,NGC 6823,Vul,,
2,0.028,27.225,PN,9.4,0.4,,,Blinking Planetary,NGC 6826,Cyg,,
3,0.103,-27.425,OCl,7.9,4.2,,,,NGC 6830,Vul,,
3,0.020,6.308,OCl,7.8,4.5,,,,NGC 6834,Cyg,,
31,0.195,14.751,OCl,7.6,5.1,,,,NGC 6866,Cyg,,
15,0.134,-17.670,OCl,14.1,7.5,,,,NGC 6882,Vul,,
2,-0.000,-0.000,Dup,,,,,,NGC 6885,Vul,,
19,0.174,-6.384,PN,11.1,0.7,,,Blue Flash Nebula,NGC 6905,Del,,
4,0.014,20.674,OCl,7.4,6.3,,,,NGC 6910,Cyg,,
23,0.183,-33.375,GCl,9.8,5.4,,,,NGC 6934,Del,,
4,-0.045,53.258,OCl,7.8,12.0,,,,NGC 6939,Cep,,
,0.049,-32.379,OCl,6.3,10.8,,,,NGC 6940,Vul,,
5,0.007,31.871,G,9.1,11.4,10.8,52,Fireworks Galaxy,NGC 6946,Cyg,SABc,23.7
53,0.407,-15.625,HII,4.0,120.0,30.0,,North America Nebula,NGC 7000,Cyg,,
5,0.037,-28.341,GCl,10.5,4.2,,,,NGC 7006,Del,,
1,-0.016,38.355,PN,10.7,1.4,,,,NGC 7008,Cyg,,
,0.061,-65.906,PN,8.0,0.7,0.5,70,Saturn Nebula,NGC 7009,Aqr,,
34,0.149,53.859,OCl,12.0,6.0,,,,NGC 7044,Cyg,,
17,0.172,3.883,OCl,8.3,3.6,,,,NGC 7062,Cyg,,
23,0.117,5.222,OCl,8.4,4.8,,,,NGC 7086,Cyg,,
41,0.225,2.114,OCl,9.7,3.0,,,,NGC 7128,Cyg,,
13,0.020,12.059,OCl,9.3,9.6,,,,NGC 7142,Cep,,
17,0.142,-3.171,OCl,6.1,4.2,,,,NGC 7160,Cep,,
48,0.191,-16.119,OCl,7.7,6.0,,,,NGC 7209,Lac,,
7,0.045,-15.125,G,10.5,4.5,3.8,90,,NGC 7217,Peg,Sab,22.9
25,0.121,18.539,OCl,6.4,15.0,,,,NGC 7243,Lac,,
52,0.215,2.391,Dup,,,,,,NGC 7296,Lac,,
34,0.151,-17.873,G,9.4,9.3,3.8,170,,NGC 7331,Peg,Sbc,23.1
48,0.171,23.716,Cl+N,7.2,25.0,20.0,,,NGC 7380,Cep,,
67,0.212,-42.152,G,11.7,2.1,0.8,171,,NGC 7448,Peg,Sc,21.7
30,0.081,-3.657,G,11.1,3.6,2.7,26,,NGC 7479,Peg,SBbc,23.0
30,0.102,48.248,OCl,7.9,3.9,,,,NGC 7510,Cep,,
95,0.134,-69.056,G,11.0,5.3,4.5,145,,NGC 7606,Aqr,Sb,23.8
55,0.114,51.020,PN,8.3,0.3,,,Copeland's Blue Snowball,NGC 7662,And,,
23,0.070,6.599,OCl,5.6,3.6,,,,NGC 7686,And,,
36,0.147,-62.095,G,11.2,3.3,2.3,55,,NGC 7723,Aqr,SBb,23.0
3,0.016,0.668,G,10.6,3.6,2.8,27,,NGC 7727,Aqr,SABa,23.0
61,0.292,69.001,OCl,6.7,14.4,,,,NGC 7789,Cas,,
,0.016,4.500,OCl,8.5,3.6,,,,NGC 7790,Cas,,
23,-23.919,-45.063,G,10.6,4.4,1.9,135,,NGC 7814,Peg,Sab,23.0
