,-0.033,-114.251,OCl,12.6,1.2,1.2,,,,Tuc,,
,0.025,74.231,G,14.3,1.2,0.8,63,,,Cet,S0-a,23.4
,0.008,40.424,G,3.4,177.8,69.7,35,Andromeda Galaxy,,And,Sb,23.6
,0.015,20.498,OCl,7.0,4.2,,,,,Cas,,
,-0.012,-29.186,G,14.4,0.8,0.8,130,,,And,E-S0,22.7
,-0.005,-34.110,G,12.2,1.9,1.4,156,,,Cet,E,23.4
,0.005,25.032,G,14.8,0.9,0.8,145,,,And,Sab,23.3
,0.003,0.006,G,14.6,1.1,0.5,98,,,And,S0,23.7
,-0.010,-47.138,G,15.6,1.3,0.3,44,,,Cet,Sa,24.1
,-0.023,-49.723,OCl,12.9,1.8,1.8,,,,Tuc,,
,0.028,49.791,G,14.5,1.0,0.7,17,,,Cet,SBa,23.0
,0.014,54.148,G,13.8,1.2,1.1,120,,,And,E,23.2
,-0.001,-16.244,G,13.4,1.6,1.2,75,,,Psc,SABc,23.0
,-0.011,-37.886,GPair,,2.0,,,,,Cet,,
,0.009,26.501,G,14.4,1.1,1.0,55,,,Psc,SABc,23.4
,0.000,-3.083,G,13.6,1.3,0.8,174,,,Cet,SABc,22.7
,-0.000,-50.058,G,12.5,2.0,1.6,100,,,Phe,SBb,23.2
,0.020,46.424,G,14.3,0.9,0.4,10,,,Cet,Sab,22.3
,0.007,9.872,G,14.7,1.4,1.3,105,,,Psc,S0-a,24.1
,-0.026,-79.553,OCl,,0.9,0.9,,,,Tuc,,
,0.001,-0.006,OCl,12.1,0.8,0.8,,,,Tuc,,
,0.041,103.405,G,14.5,0.9,0.5,151,,,And,S0,23.3
,-0.004,-45.556,G,13.8,1.0,1.0,25,,,Cet,S0,22.6
,0.005,13.874,G,12.3,1.2,1.1,135,,,Cet,Sb,22.0
,0.016,-10.149,PN,10.9,4.1,,,,,Cet,,
,0.002,-8.888,G,9.2,19.7,5.5,167,,,Cet,SABc,23.8
,-0.029,-52.620,Cl+N,,1.4,1.1,110,,,Tuc,,
,0.002,0.300,HII,13.8,1.1,0.7,0,,,Tuc,,
,0.029,80.990,G,14.8,1.3,0.7,156,,,Psc,S0-a,24.0
,0.010,11.687,G,12.6,1.7,1.0,99,,,Psc,Sc,23.9
,0.002,8.027,G,12.5,1.6,1.2,82,,,And,S0-a,23.1
,-0.007,-52.912,G,11.1,26.8,4.6,53,Sculptor Filament,,Scl,SABc,22.4
,-0.002,-6.134,G,11.7,2.8,1.8,133,,,Scl,S0-a,23.5
,0.005,19.953,G,11.9,2.0,1.9,7,,,Cet,Sbc,22.6
,-0.031,-62.038,OCl,12.5,0.9,0.9,,,,Tuc,,
,0.035,81.804,G,12.6,1.8,1.3,99,,,Psc,Sc,23.1
,0.004,19.360,G,15.2,0.5,0.4,115,,,And,Sbc,22.4
,-0.003,-30.432,G,13.7,2.9,1.1,140,,,Cet,Sbc,24.0
,0.009,30.467,G,14.3,0.8,0.7,34,,,And,Sc,22.6
,-0.036,-100.796,Neb,13.0,1.3,1.1,110,,,Tuc,,
,0.039,105.061,G,14.4,1.2,0.6,40,,,And,S0-a,23.3
,0.000,-45.064,G,15.1,0.8,0.4,48,,,Cet,Sbc,22.8
,-0.007,-25.127,G,14.5,1.3,0.5,111,,,Scl,S0,23.7
,-0.020,-35.243,OCl,12.2,1.2,1.2,,,,Tuc,,
,0.044,105.755,G,11.8,2.9,2.8,95,,,Psc,Sab,23.7
,-0.029,-105.552,OCl,,2.0,1.7,170,,,Tuc,,
,0.035,68.080,G,13.0,1.4,0.9,93,,,Cet,Sbc,22.7
,-0.030,-68.338,OCl,12.6,1.2,1.2,,,,Tuc,,
,0.036,64.880,G,13.8,1.8,1.2,29,,,Cet,S0-a,23.8
,0.003,6.742,G,13.2,2.4,1.3,131,,,Cet,Sab,23.4
,0.012,37.732,OCl,,,,,,,And,,
,-0.010,-42.708,G,12.9,2.0,0.5,105,,,Cet,S0,24.0
,0.004,-0.171,G,13.4,1.3,1.1,158,,,Cet,E-S0,22.7
,0.000,-0.010,G,12.4,1.8,1.4,79,,,Cet,SBc,22.6
,0.017,-15.613,G,15.8,1.1,0.4,88,,,Cet,SABb,23.9
,-0.013,14.083,G,14.4,1.3,1.1,91,,,Cet,E-S0,23.8
,0.013,56.148,G,10.8,2.4,2.3,30,,,Cas,SABb,22.1
,0.001,-49.769,G,14.0,1.4,1.1,167,,,Cet,S0-a,23.4
,0.006,26.569,G,14.6,1.0,0.7,89,,,And,SABb,23.1
,0.008,32.271,HII,,35.0,30.0,,,,Cas,,
,-0.005,-25.983,G,14.6,1.2,1.0,50,,,Psc,E,23.9
,0.009,-43.803,G,15.4,1.1,0.6,0,,,Cet,Sc,23.7
,0.003,0.005,G,15.9,0.6,0.6,142,,,Cet,E,23.6
,0.002,-0.002,G,16.1,0.8,0.7,36,,,Cet,E-S0,23.9
,-0.000,0.048,G,15.3,0.9,0.4,179,,,Cet,S0,23.7
,-0.001,45.595,G,14.7,0.8,0.6,16,,,Psc,S0-a,23.1
,-0.011,-59.072,GCl,8.1,9.6,,,,,Scl,,
,-0.002,-4.616,G,11.2,3.4,2.5,129,,,Scl,SBbc,22.8
,-0.024,-41.956,OCl,11.7,1.1,1.1,,,,Tuc,,
,0.038,64.394,G,14.6,1.0,0.5,55,,,Cet,SBa,23.2
,-0.013,-64.061,G,2.3,299.9,179.9,45,Small Magellanic Cloud,,Tuc,SBm,23.4
,0.025,65.594,G,15.1,1.1,0.6,15,,,Cet,Sb,23.6
,-0.019,-66.145,OCl,12.2,1.7,1.7,,,,Tuc,,
,0.107,105.178,G,15.0,0.6,0.5,65,,,Psc,,22.6
,-0.073,-0.256,G,12.3,2.2,0.9,164,,,Psc,Sb,22.9
,-0.003,-38.892,G,16.9,0.3,0.3,101,,,Cet,E,23.5
,0.001,0.017,G,16.5,1.5,0.5,92,,,Cet,Sc,24.5
,-0.027,-64.864,OCl,11.7,0.9,0.9,,,,Tuc,,
,0.025,34.513,G,8.7,19.4,13.1,114,,,Scl,Scd,23.6
,0.023,27.010,G,15.6,0.6,0.6,80,,,Cet,Sa,23.3
1,-0.023,-5.981,G,15.3,0.7,0.3,160,,,Cet,S0-a,23.3
,0.020,40.782,G,12.7,1.2,0.8,175,,,And,S0,23.1
1,-0.031,-96.369,OCl,12.1,1.1,1.1,,,,Tuc,,
,0.038,70.470,G,12.8,1.6,0.7,79,,,Cet,S0,23.5
1,0.003,-8.142,G,12.2,2.2,1.9,100,,,Cet,SABc,23.1
1,0.014,40.195,G,13.0,1.4,0.7,118,,,Psc,S0,23.4
,-0.021,-83.064,G,12.4,1.8,1.4,65,,,Phe,E,23.6
1,0.010,20.820,G,14.4,1.0,0.8,170,,,Scl,S0-a,23.1
,0.016,62.315,G,11.6,2.9,2.1,45,,,Psc,E,23.4
1,-0.003,13.444,GPair,,1.8,,,,,And,,
,0.007,-13.370,G,15.3,0.6,0.3,5,,,Psc,S0,22.8
,-0.019,-74.265,G,14.3,1.0,0.7,33,,,Phe,Sa,23.0
,0.031,22.999,G,14.6,0.9,0.5,156,,,Cet,S0-a,22.9
,-0.019,15.754,G,15.8,0.5,0.3,103,,,Cet,E,23.0
,-0.008,-38.641,G,14.3,1.1,0.6,154,,,Phe,S0,23.3
,-0.008,-9.249,G,12.5,1.8,1.5,166,,,Phe,E,23.7
,0.009,12.017,G,12.8,1.5,0.6,95,,,Phe,S0,23.5
,0.009,35.847,G,14.9,1.2,0.2,90,,,Cet,Sc,23.1
,0.010,31.977,GPair,,1.0,,,,,Psc,,
,-0.008,-31.995,G,13.4,1.4,0.6,2,,,Cet,SBbc,23.1
,-0.016,-47.794,G,14.1,2.5,0.7,103,,,Phe,SBa,24.2
,0.018,47.853,G,13.3,1.6,0.6,10,,,Cet,Sb,23.4
,-0.029,-67.392,OCl,9.6,2.8,2.5,120,,,Tuc,,
